tic,datadate,gvkeyx,conm,spmi,prccd,prccddiv
I0124,2011-07-20,156765,Russell 2000,,2068.56870000,3740.93041000
I0124,2011-07-21,156765,Russell 2000,,2090.74603000,3781.07098000
I0124,2011-07-22,156765,Russell 2000,,2092.13318000,3783.57962000
I0124,2011-07-25,156765,Russell 2000,,2066.23824000,3736.75002000
I0124,2011-07-26,156765,Russell 2000,,2049.91458000,3707.27707000
I0124,2011-07-27,156765,Russell 2000,,1989.51528000,3598.39541000
I0124,2011-07-28,156765,Russell 2000,,1986.57039000,3593.38783000
I0124,2011-07-29,156765,Russell 2000,,1980.81626000,3582.99076000
I0124,2011-08-01,156765,Russell 2000,,1970.43121000,3564.20887000
I0124,2011-08-02,156765,Russell 2000,,1906.20303000,3448.09677000
I0124,2011-08-03,156765,Russell 2000,,1920.55088000,3474.20759000
I0124,2011-08-04,156765,Russell 2000,,1806.28853000,3267.77613000
I0124,2011-08-05,156765,Russell 2000,,1776.03260000,3213.09287000
I0124,2011-08-08,156765,Russell 2000,,1617.80754000,2926.99338000
I0124,2011-08-09,156765,Russell 2000,,1730.12809000,3130.36800000
I0124,2011-08-10,156765,Russell 2000,,1640.79106000,2968.87924000
I0124,2011-08-11,156765,Russell 2000,,1729.45944000,3129.95468000
I0124,2011-08-12,156765,Russell 2000,,1733.47562000,3137.40464000
I0124,2011-08-15,156765,Russell 2000,,1785.98648000,3232.55976000
I0124,2011-08-16,156765,Russell 2000,,1751.49578000,3170.38264000
I0124,2011-08-17,156765,Russell 2000,,1749.69328000,3167.33263000
I0124,2011-08-18,156765,Russell 2000,,1646.50529000,2980.64638000
I0124,2011-08-19,156765,Russell 2000,,1619.63860000,2932.06916000
I0124,2011-08-22,156765,Russell 2000,,1618.73809000,2930.50498000
I0124,2011-08-23,156765,Russell 2000,,1697.61135000,3073.36447000
I0124,2011-08-24,156765,Russell 2000,,1721.20222000,3116.15917000
I0124,2011-08-25,156765,Russell 2000,,1676.10808000,3034.63778000
I0124,2011-08-26,156765,Russell 2000,,1719.27657000,3112.81270000
I0124,2011-08-29,156765,Russell 2000,,1800.94546000,3260.91005000
I0124,2011-08-30,156765,Russell 2000,,1809.46311000,3276.79431000
I0124,2011-08-31,156765,Russell 2000,,1806.29437000,3271.26218000
I0124,2011-09-01,156765,Russell 2000,,1761.84614000,3190.89276000
I0124,2011-09-02,156765,Russell 2000,,1698.32367000,3075.86296000
I0124,2011-09-06,156765,Russell 2000,,1692.14434000,3064.80445000
I0124,2011-09-07,156765,Russell 2000,,1763.21830000,3193.86480000
I0124,2011-09-08,156765,Russell 2000,,1727.05761000,3128.50054000
I0124,2011-09-09,156765,Russell 2000,,1674.95550000,3034.19861000
I0124,2011-09-12,156765,Russell 2000,,1689.36795000,3060.39539000
I0124,2011-09-13,156765,Russell 2000,,1719.13955000,3115.28559000
I0124,2011-09-14,156765,Russell 2000,,1749.92756000,3171.30136000
I0124,2011-09-15,156765,Russell 2000,,1773.24646000,3214.07447000
I0124,2011-09-16,156765,Russell 2000,,1775.23178000,3217.84527000
I0124,2011-09-19,156765,Russell 2000,,1745.22620000,3163.60362000
I0124,2011-09-20,156765,Russell 2000,,1714.69602000,3108.29292000
I0124,2011-09-21,156765,Russell 2000,,1651.64158000,2994.34538000
I0124,2011-09-22,156765,Russell 2000,,1599.06443000,2899.26978000
I0124,2011-09-23,156765,Russell 2000,,1621.45771000,2939.89026000
I0124,2011-09-26,156765,Russell 2000,,1654.24362000,2999.34962000
I0124,2011-09-27,156765,Russell 2000,,1690.54805000,3065.20042000
I0124,2011-09-28,156765,Russell 2000,,1620.31038000,2939.59405000
I0124,2011-09-29,156765,Russell 2000,,1647.22577000,2988.57264000
I0124,2011-09-30,156765,Russell 2000,,1600.88882000,2904.54733000
I0124,2011-10-03,156765,Russell 2000,,1514.73742000,2748.30344000
I0124,2011-10-04,156765,Russell 2000,,1612.02408000,2924.94448000
I0124,2011-10-05,156765,Russell 2000,,1635.57634000,2967.94939000
I0124,2011-10-06,156765,Russell 2000,,1674.55536000,3039.06951000
I0124,2011-10-07,156765,Russell 2000,,1630.84495000,2959.76613000
I0124,2011-10-10,156765,Russell 2000,,1702.15167000,3089.17831000
I0124,2011-10-11,156765,Russell 2000,,1712.25335000,3107.68898000
I0124,2011-10-12,156765,Russell 2000,,1740.63285000,3159.56597000
I0124,2011-10-13,156765,Russell 2000,,1736.73550000,3152.54683000
I0124,2011-10-14,156765,Russell 2000,,1770.63516000,3214.11527000
I0124,2011-10-17,156765,Russell 2000,,1711.34923000,3106.51750000
I0124,2011-10-18,156765,Russell 2000,,1762.88429000,3200.07443000
I0124,2011-10-19,156765,Russell 2000,,1725.69386000,3132.65848000
I0124,2011-10-20,156765,Russell 2000,,1730.77854000,3141.93207000
I0124,2011-10-21,156765,Russell 2000,,1770.55558000,3214.20885000
I0124,2011-10-24,156765,Russell 2000,,1829.22030000,3320.70876000
I0124,2011-10-25,156765,Russell 2000,,1773.60611000,3219.81560000
I0124,2011-10-26,156765,Russell 2000,,1807.14151000,3280.83676000
I0124,2011-10-27,156765,Russell 2000,,1902.29123000,3454.01868000
I0124,2011-10-28,156765,Russell 2000,,1891.28502000,3434.13125000
I0124,2011-10-31,156765,Russell 2000,,1841.73068000,3344.17398000
I0124,2011-11-01,156765,Russell 2000,,1774.19329000,3221.60814000
I0124,2011-11-02,156765,Russell 2000,,1822.07761000,3308.65566000
I0124,2011-11-03,156765,Russell 2000,,1867.75049000,3391.88687000
I0124,2011-11-04,156765,Russell 2000,,1855.20602000,3369.19067000
I0124,2011-11-07,156765,Russell 2000,,1851.79206000,3363.08525000
I0124,2011-11-08,156765,Russell 2000,,1877.02597000,3409.19956000
I0124,2011-11-09,156765,Russell 2000,,1786.55136000,3245.34667000
I0124,2011-11-10,156765,Russell 2000,,1803.06176000,3275.83719000
I0124,2011-11-11,156765,Russell 2000,,1850.60885000,3362.22165000
I0124,2011-11-14,156765,Russell 2000,,1821.41666000,3309.31236000
I0124,2011-11-15,156765,Russell 2000,,1846.74136000,3355.58454000
I0124,2011-11-16,156765,Russell 2000,,1813.89770000,3296.12156000
I0124,2011-11-17,156765,Russell 2000,,1786.25781000,3246.09616000
I0124,2011-11-18,156765,Russell 2000,,1787.94472000,3249.22739000
I0124,2011-11-21,156765,Russell 2000,,1744.40069000,3170.23464000
I0124,2011-11-22,156765,Russell 2000,,1730.39192000,3144.86583000
I0124,2011-11-23,156765,Russell 2000,,1675.90016000,3045.97705000
I0124,2011-11-25,156765,Russell 2000,,1655.56771000,3009.03486000
I0124,2011-11-28,156765,Russell 2000,,1734.45664000,3152.66357000
I0124,2011-11-29,156765,Russell 2000,,1729.99521000,3145.09686000
I0124,2011-11-30,156765,Russell 2000,,1832.66614000,3331.98382000
I0124,2011-12-01,156765,Russell 2000,,1816.10484000,3301.96369000
I0124,2011-12-02,156765,Russell 2000,,1826.72092000,3321.30106000
I0124,2011-12-05,156765,Russell 2000,,1856.54676000,3375.56305000
I0124,2011-12-06,156765,Russell 2000,,1855.92938000,3374.61456000
I0124,2011-12-07,156765,Russell 2000,,1854.34692000,3371.99245000
I0124,2011-12-08,156765,Russell 2000,,1796.05299000,3266.08360000
I0124,2011-12-09,156765,Russell 2000,,1852.50610000,3368.88719000
I0124,2011-12-12,156765,Russell 2000,,1822.06249000,3313.64384000
I0124,2011-12-13,156765,Russell 2000,,1784.55255000,3246.47159000
I0124,2011-12-14,156765,Russell 2000,,1760.69233000,3203.37233000
I0124,2011-12-15,156765,Russell 2000,,1779.47421000,3237.83984000
I0124,2011-12-16,156765,Russell 2000,,1794.48434000,3265.22257000
I0124,2011-12-19,156765,Russell 2000,,1760.93882000,3204.27445000
I0124,2011-12-20,156765,Russell 2000,,1834.66582000,3338.71379000
I0124,2011-12-21,156765,Russell 2000,,1840.19929000,3349.06762000
I0124,2011-12-22,156765,Russell 2000,,1852.77925000,3372.45375000
I0124,2011-12-23,156765,Russell 2000,,1858.92404000,3383.66847000
I0124,2011-12-27,156765,Russell 2000,,1867.20478000,3398.85417000
I0124,2011-12-28,156765,Russell 2000,,1827.18919000,3327.92773000
I0124,2011-12-29,156765,Russell 2000,,1851.46050000,3372.33883000
I0124,2011-12-30,156765,Russell 2000,,1841.36320000,3353.99357000
I0124,2012-01-03,156765,Russell 2000,,1869.60257000,3405.51512000
I0124,2012-01-04,156765,Russell 2000,,1857.16770000,3383.00082000
I0124,2012-01-05,156765,Russell 2000,,1869.62225000,3405.75341000
I0124,2012-01-06,156765,Russell 2000,,1863.21286000,3394.22887000
I0124,2012-01-09,156765,Russell 2000,,1872.67134000,3411.45946000
I0124,2012-01-10,156765,Russell 2000,,1900.59502000,3462.33662000
I0124,2012-01-11,156765,Russell 2000,,1906.77947000,3473.96804000
I0124,2012-01-12,156765,Russell 2000,,1914.86273000,3488.74916000
I0124,2012-01-13,156765,Russell 2000,,1899.22509000,3460.30452000
I0124,2012-01-17,156765,Russell 2000,,1902.53008000,3466.33484000
I0124,2012-01-18,156765,Russell 2000,,1936.65499000,3528.59432000
I0124,2012-01-19,156765,Russell 2000,,1944.38165000,3542.76125000
I0124,2012-01-20,156765,Russell 2000,,1949.98980000,3552.99496000
I0124,2012-01-23,156765,Russell 2000,,1946.07143000,3545.91258000
I0124,2012-01-24,156765,Russell 2000,,1959.03733000,3569.58273000
I0124,2012-01-25,156765,Russell 2000,,1977.36506000,3603.02771000
I0124,2012-01-26,156765,Russell 2000,,1970.57821000,3590.75939000
I0124,2012-01-27,156765,Russell 2000,,1985.34601000,3618.11996000
I0124,2012-01-30,156765,Russell 2000,,1969.26176000,3588.89285000
I0124,2012-01-31,156765,Russell 2000,,1970.35797000,3590.95657000
I0124,2012-02-01,156765,Russell 2000,,2012.21068000,3667.34305000
I0124,2012-02-02,156765,Russell 2000,,2020.24299000,3682.26463000
I0124,2012-02-03,156765,Russell 2000,,2065.51472000,3764.83028000
I0124,2012-02-06,156765,Russell 2000,,2058.71690000,3752.51600000
I0124,2012-02-07,156765,Russell 2000,,2056.23264000,3748.10818000
I0124,2012-02-08,156765,Russell 2000,,2058.76468000,3752.92973000
I0124,2012-02-09,156765,Russell 2000,,2050.29659000,3737.59060000
I0124,2012-02-10,156765,Russell 2000,,2021.33758000,3684.87052000
I0124,2012-02-13,156765,Russell 2000,,2049.85218000,3737.25819000
I0124,2012-02-14,156765,Russell 2000,,2039.51973000,3718.67886000
I0124,2012-02-15,156765,Russell 2000,,2022.93573000,3688.81903000
I0124,2012-02-16,156765,Russell 2000,,2062.67045000,3761.40148000
I0124,2012-02-17,156765,Russell 2000,,2059.46959000,3755.60360000
I0124,2012-02-21,156765,Russell 2000,,2045.92008000,3730.99512000
I0124,2012-02-22,156765,Russell 2000,,2029.21938000,3700.77099000
I0124,2012-02-23,156765,Russell 2000,,2060.85521000,3758.63881000
I0124,2012-02-24,156765,Russell 2000,,2055.10969000,3748.30240000
I0124,2012-02-27,156765,Russell 2000,,2054.44857000,3747.35703000
I0124,2012-02-28,156765,Russell 2000,,2047.35640000,3734.98771000
I0124,2012-02-29,156765,Russell 2000,,2015.38076000,3676.89669000
I0124,2012-03-01,156765,Russell 2000,,2026.01997000,3696.48427000
I0124,2012-03-02,156765,Russell 2000,,1994.21322000,3638.52778000
I0124,2012-03-05,156765,Russell 2000,,1997.26049000,3644.20227000
I0124,2012-03-06,156765,Russell 2000,,1956.11479000,3569.21682000
I0124,2012-03-07,156765,Russell 2000,,1978.13216000,3609.81278000
I0124,2012-03-08,156765,Russell 2000,,2003.95366000,3657.26551000
I0124,2012-03-09,156765,Russell 2000,,2030.45556000,3705.69572000
I0124,2012-03-12,156765,Russell 2000,,2023.70694000,3693.61416000
I0124,2012-03-13,156765,Russell 2000,,2065.80921000,3771.43852000
I0124,2012-03-14,156765,Russell 2000,,2046.36293000,3736.14949000
I0124,2012-03-15,156765,Russell 2000,,2066.39592000,3772.87510000
I0124,2012-03-16,156765,Russell 2000,,2063.21288000,3767.30068000
I0124,2012-03-19,156765,Russell 2000,,2082.06909000,3801.77598000
I0124,2012-03-20,156765,Russell 2000,,2060.87676000,3763.37906000
I0124,2012-03-21,156765,Russell 2000,,2062.57105000,3766.79386000
I0124,2012-03-22,156765,Russell 2000,,2041.47450000,3728.94604000
I0124,2012-03-23,156765,Russell 2000,,2062.84188000,3767.97559000
I0124,2012-03-26,156765,Russell 2000,,2102.84324000,3841.07265000
I0124,2012-03-27,156765,Russell 2000,,2087.55246000,3813.17587000
I0124,2012-03-28,156765,Russell 2000,,2073.80820000,3789.65990000
I0124,2012-03-29,156765,Russell 2000,,2068.27947000,3779.79030000
I0124,2012-03-30,156765,Russell 2000,,2063.50797000,3771.10735000
I0124,2012-04-02,156765,Russell 2000,,2089.16645000,3818.32256000
I0124,2012-04-03,156765,Russell 2000,,2074.69729000,3792.16132000
I0124,2012-04-04,156765,Russell 2000,,2038.85997000,3726.76168000
I0124,2012-04-05,156765,Russell 2000,,2033.39150000,3717.02181000
I0124,2012-04-09,156765,Russell 2000,,1996.81125000,3650.19097000
I0124,2012-04-10,156765,Russell 2000,,1948.81372000,3562.50515000
I0124,2012-04-11,156765,Russell 2000,,1979.73557000,3619.31295000
I0124,2012-04-12,156765,Russell 2000,,2009.54276000,3674.07057000
I0124,2012-04-13,156765,Russell 2000,,1978.98858000,3618.23567000
I0124,2012-04-16,156765,Russell 2000,,1983.42557000,3626.38098000
I0124,2012-04-17,156765,Russell 2000,,2014.62197000,3683.45123000
I0124,2012-04-18,156765,Russell 2000,,1996.44365000,3650.30331000
I0124,2012-04-19,156765,Russell 2000,,1985.47599000,3630.27735000
I0124,2012-04-20,156765,Russell 2000,,1998.26797000,3653.71120000
I0124,2012-04-23,156765,Russell 2000,,1967.95029000,3598.31679000
I0124,2012-04-24,156765,Russell 2000,,1983.34803000,3626.56021000
I0124,2012-04-25,156765,Russell 2000,,2018.32567000,3690.59523000
I0124,2012-04-26,156765,Russell 2000,,2033.76275000,3719.36363000
I0124,2012-04-27,156765,Russell 2000,,2051.49327000,3751.88298000
I0124,2012-04-30,156765,Russell 2000,,2030.14285000,3712.85553000
I0124,2012-05-01,156765,Russell 2000,,2027.70435000,3708.45058000
I0124,2012-05-02,156765,Russell 2000,,2034.42215000,3720.87726000
I0124,2012-05-03,156765,Russell 2000,,2004.59096000,3666.63120000
I0124,2012-05-04,156765,Russell 2000,,1967.93154000,3599.62880000
I0124,2012-05-07,156765,Russell 2000,,1972.81396000,3608.67168000
I0124,2012-05-08,156765,Russell 2000,,1970.96582000,3605.46735000
I0124,2012-05-09,156765,Russell 2000,,1960.67418000,3586.81542000
I0124,2012-05-10,156765,Russell 2000,,1967.69796000,3599.86621000
I0124,2012-05-11,156765,Russell 2000,,1963.49816000,3592.85544000
I0124,2012-05-14,156765,Russell 2000,,1935.87598000,3542.48197000
I0124,2012-05-15,156765,Russell 2000,,1931.94065000,3535.46436000
I0124,2012-05-16,156765,Russell 2000,,1918.87644000,3511.86458000
I0124,2012-05-17,156765,Russell 2000,,1874.71175000,3431.31802000
I0124,2012-05-18,156765,Russell 2000,,1857.00103000,3398.95688000
I0124,2012-05-21,156765,Russell 2000,,1900.32886000,3478.38141000
I0124,2012-05-22,156765,Russell 2000,,1887.86551000,3455.67417000
I0124,2012-05-23,156765,Russell 2000,,1901.62803000,3480.95685000
I0124,2012-05-24,156765,Russell 2000,,1905.12418000,3487.53682000
I0124,2012-05-25,156765,Russell 2000,,1904.71204000,3486.83919000
I0124,2012-05-29,156765,Russell 2000,,1931.44866000,3536.03920000
I0124,2012-05-30,156765,Russell 2000,,1893.77236000,3467.75574000
I0124,2012-05-31,156765,Russell 2000,,1893.31928000,3467.10296000
I0124,2012-06-01,156765,Russell 2000,,1832.67639000,3356.20208000
I0124,2012-06-04,156765,Russell 2000,,1832.22881000,3355.46546000
I0124,2012-06-05,156765,Russell 2000,,1854.21473000,3395.85318000
I0124,2012-06-06,156765,Russell 2000,,1901.64047000,3482.99448000
I0124,2012-06-07,156765,Russell 2000,,1889.63692000,3461.23489000
I0124,2012-06-08,156765,Russell 2000,,1911.63111000,3501.56471000
I0124,2012-06-11,156765,Russell 2000,,1866.43836000,3418.98754000
I0124,2012-06-12,156765,Russell 2000,,1892.60017000,3467.17686000
I0124,2012-06-13,156765,Russell 2000,,1869.85438000,3426.70183000
I0124,2012-06-14,156765,Russell 2000,,1894.61060000,3472.20874000
I0124,2012-06-15,156765,Russell 2000,,1916.92419000,3513.25738000
I0124,2012-06-18,156765,Russell 2000,,1919.93712000,3518.89088000
I0124,2012-06-19,156765,Russell 2000,,1954.46891000,3582.32019000
I0124,2012-06-20,156765,Russell 2000,,1948.56312000,3571.87755000
I0124,2012-06-21,156765,Russell 2000,,1900.80702000,3484.69090000
I0124,2012-06-22,156765,Russell 2000,,1926.46144000,3531.97161000
I0124,2012-06-25,156765,Russell 2000,,1893.50329000,3471.56191000
I0124,2012-06-26,156765,Russell 2000,,1901.25745000,3485.79725000
I0124,2012-06-27,156765,Russell 2000,,1929.15596000,3538.49227000
I0124,2012-06-28,156765,Russell 2000,,1928.27492000,3537.08092000
I0124,2012-06-29,156765,Russell 2000,,1984.44229000,3640.11099000
I0124,2012-07-02,156765,Russell 2000,,2007.94250000,3683.33832000
I0124,2012-07-03,156765,Russell 2000,,2034.14465000,3731.65897000
I0124,2012-07-05,156765,Russell 2000,,2031.52671000,3727.00219000
I0124,2012-07-06,156765,Russell 2000,,2005.95221000,3680.31292000
I0124,2012-07-09,156765,Russell 2000,,2000.13259000,3669.68635000
I0124,2012-07-10,156765,Russell 2000,,1976.20671000,3625.86621000
I0124,2012-07-11,156765,Russell 2000,,1968.96969000,3612.76840000
I0124,2012-07-12,156765,Russell 2000,,1962.40418000,3600.92205000
I0124,2012-07-13,156765,Russell 2000,,1990.67211000,3652.83563000
I0124,2012-07-16,156765,Russell 2000,,1979.90916000,3633.13513000
I0124,2012-07-17,156765,Russell 2000,,1986.82570000,3645.83644000
I0124,2012-07-18,156765,Russell 2000,,2000.76520000,3671.51920000
I0124,2012-07-19,156765,Russell 2000,,1993.58308000,3658.43947000
I0124,2012-07-20,156765,Russell 2000,,1967.17978000,3610.02510000
I0124,2012-07-23,156765,Russell 2000,,1935.76372000,3552.38252000
I0124,2012-07-24,156765,Russell 2000,,1908.05455000,3501.56611000
I0124,2012-07-25,156765,Russell 2000,,1911.94093000,3508.80528000
I0124,2012-07-26,156765,Russell 2000,,1931.31290000,3544.40550000
I0124,2012-07-27,156765,Russell 2000,,1978.26348000,3630.93931000
I0124,2012-07-30,156765,Russell 2000,,1967.28339000,3610.89915000
I0124,2012-07-31,156765,Russell 2000,,1955.75166000,3589.80801000
I0124,2012-08-01,156765,Russell 2000,,1916.20026000,3517.31380000
I0124,2012-08-02,156765,Russell 2000,,1910.15845000,3506.51640000
I0124,2012-08-03,156765,Russell 2000,,1959.56951000,3597.33828000
I0124,2012-08-06,156765,Russell 2000,,1974.14747000,3624.25070000
I0124,2012-08-07,156765,Russell 2000,,1991.52858000,3656.31894000
I0124,2012-08-08,156765,Russell 2000,,1988.60724000,3651.23251000
I0124,2012-08-09,156765,Russell 2000,,1995.41076000,3663.95873000
I0124,2012-08-10,156765,Russell 2000,,1992.05038000,3657.93845000
I0124,2012-08-13,156765,Russell 2000,,1986.92689000,3649.01715000
I0124,2012-08-14,156765,Russell 2000,,1980.45175000,3637.36488000
I0124,2012-08-15,156765,Russell 2000,,1998.78609000,3671.42473000
I0124,2012-08-16,156765,Russell 2000,,2020.69951000,3711.92386000
I0124,2012-08-17,156765,Russell 2000,,2037.63025000,3743.15576000
I0124,2012-08-20,156765,Russell 2000,,2029.22403000,3727.85319000
I0124,2012-08-21,156765,Russell 2000,,2026.36674000,3722.75809000
I0124,2012-08-22,156765,Russell 2000,,2019.42296000,3710.07678000
I0124,2012-08-23,156765,Russell 2000,,2003.11514000,3680.21318000
I0124,2012-08-24,156765,Russell 2000,,2011.03118000,3694.78706000
I0124,2012-08-27,156765,Russell 2000,,2014.05523000,3700.38043000
I0124,2012-08-28,156765,Russell 2000,,2023.69649000,3718.14386000
I0124,2012-08-29,156765,Russell 2000,,2032.52607000,3735.12160000
I0124,2012-08-30,156765,Russell 2000,,2009.67232000,3693.55940000
I0124,2012-08-31,156765,Russell 2000,,2018.24140000,3709.51793000
I0124,2012-09-04,156765,Russell 2000,,2043.22228000,3755.47344000
I0124,2012-09-05,156765,Russell 2000,,2040.96545000,3751.71386000
I0124,2012-09-06,156765,Russell 2000,,2082.50672000,3828.29718000
I0124,2012-09-07,156765,Russell 2000,,2093.24446000,3848.10775000
I0124,2012-09-10,156765,Russell 2000,,2086.03438000,3834.97021000
I0124,2012-09-11,156765,Russell 2000,,2092.36316000,3846.88804000
I0124,2012-09-12,156765,Russell 2000,,2100.32517000,3862.52156000
I0124,2012-09-13,156765,Russell 2000,,2127.67880000,3913.00563000
I0124,2012-09-14,156765,Russell 2000,,2148.98961000,3952.32549000
I0124,2012-09-17,156765,Russell 2000,,2134.58170000,3925.97758000
